,wsc_calibre_mm3,taux_remplissage_calibre_pct,segment_id,wse,wse_u,wsc_u_mm3,precip_mm,temp_mean_c,temp_max_c,temp_min_c,humidity_specific_gkg,wind_speed_ms,solar_rad_mj_m2_day
2014-04-19,778.5769999999998,68.96164747564214,0.0,212.5326,0.0225,0.588,0.12,15.29,20.27,9.51,9.05,2.33,13.11
2014-04-20,780.915,69.16873339238263,0.0,212.6232,0.022,0.576,1.44,14.84,21.74,8.5,7.56,3.53,18.02
2014-04-21,783.2529999999999,69.37581930912312,0.0,212.71380000000002,0.0215,0.564,3.08,13.15,18.52,9.05,7.34,4.2,14.68
2014-04-22,785.5909999999999,69.58290522586358,0.0,212.80440000000002,0.020999999999999998,0.5519999999999999,1.16,14.24,20.34,9.21,7.62,2.76,18.13
2014-04-23,787.9289999999999,69.78999114260405,0.0,212.895,0.020499999999999997,0.54,0.0,16.6,24.18,9.25,7.4,1.6,27.48
2014-04-24,790.267,69.99707705934456,0.0,212.9856,0.019999999999999997,0.528,0.03,15.81,23.52,9.87,7.79,2.81,22.75
2014-04-25,792.605,70.20416297608503,0.0,213.0762,0.0195,0.516,0.02,14.88,23.22,8.02,6.41,1.38,28.34
2014-04-26,794.943,70.41124889282551,0.0,213.16680000000002,0.019,0.504,0.0,18.03,26.49,10.33,6.67,1.74,28.64
2014-04-27,797.281,70.61833480956598,0.0,213.25740000000002,0.0185,0.49200000000000005,0.0,18.64,26.91,10.68,7.99,1.56,27.07
2014-04-28,799.6189999999999,70.82542072630645,0.0,213.348,0.018,0.48000000000000004,0.0,20.72,29.09,12.75,7.72,1.65,28.98
2014-04-29,797.6569999999999,70.65163861824622,0.0,213.27190000000002,0.0207,0.5479999999999999,0.0,20.68,29.23,13.59,8.05,1.74,29.03
2014-04-30,795.6949999999999,70.477856510186,0.0,213.19580000000002,0.023399999999999997,0.616,0.0,21.56,30.79,13.35,8.04,1.69,28.56
2014-05-01,793.733,70.30407440212578,0.0,213.1197,0.026099999999999998,0.684,0.0,21.58,29.35,14.81,8.13,1.74,27.33
2014-05-02,791.771,70.13029229406554,0.0,213.0436,0.0288,0.7520000000000001,0.0,23.27,32.62,14.57,8.41,2.38,28.95
2014-05-03,789.809,69.95651018600532,0.0,212.9675,0.0315,0.82,0.0,22.4,30.39,14.73,8.72,1.95,29.11
2014-05-04,787.847,69.78272807794508,0.0,212.8914,0.034199999999999994,0.888,0.0,23.02,31.36,14.38,8.42,1.91,29.23
2014-05-05,785.885,69.60894596988484,0.0,212.8153,0.0369,0.9560000000000001,0.0,24.48,33.53,15.67,8.42,1.93,28.42
2014-05-06,783.923,69.43516386182462,0.0,212.73919999999998,0.039599999999999996,1.024,0.02,26.42,35.37,19.35,9.46,2.14,26.68
2014-05-07,781.961,69.2613817537644,0.0,212.6631,0.042300000000000004,1.092,0.0,23.88,30.41,18.26,11.49,1.16,25.09
2014-05-08,779.999,69.08759964570417,0.0,212.587,0.045,1.16,0.16,22.36,26.64,17.02,11.82,1.28,26.6
2014-05-09,778.893,68.98963684676706,0.0,212.54415,0.043199999999999995,1.1139999999999999,0.0,21.93,29.65,14.73,9.53,1.38,28.06
2014-05-10,777.787,68.89167404782994,0.0,212.5013,0.0414,1.0679999999999998,0.01,24.51,32.73,16.56,9.95,1.62,27.79
2014-05-11,776.681,68.79371124889283,0.0,212.45845,0.039599999999999996,1.0219999999999998,0.0,25.08,33.02,17.94,10.08,1.57,28.82
2014-05-12,775.575,68.69574844995572,0.0,212.41559999999998,0.0378,0.976,0.0,26.61,35.8,17.48,8.65,2.1,29.34
2014-05-13,774.469,68.59778565101861,0.0,212.37275,0.036,0.93,0.01,28.05,35.38,21.96,8.47,1.69,27.24
2014-05-14,773.363,68.4998228520815,0.0,212.32989999999998,0.034199999999999994,0.884,0.0,28.01,37.21,18.68,8.68,2.28,27.45
2014-05-15,772.2570000000001,68.40186005314438,0.0,212.28705,0.0324,0.838,0.0,28.17,36.42,21.45,10.62,1.76,27.4
2014-05-16,771.1510000000001,68.30389725420727,0.0,212.24419999999998,0.0306,0.7919999999999999,0.97,25.15,32.3,17.45,10.51,2.29,24.54
2014-05-17,770.0450000000001,68.20593445527015,0.0,212.20135,0.0288,0.746,0.75,20.41,27.29,14.51,8.71,2.08,22.88
2014-05-18,768.9390000000001,68.10797165633305,0.0,212.1585,0.027,0.7,0.34,20.61,28.2,13.35,7.93,1.63,28.67
2014-05-19,767.8330000000001,68.01000885739593,0.0,212.11565,0.0252,0.6539999999999999,0.08,20.08,27.85,13.38,8.57,2.84,26.1
2014-05-20,766.7269999999999,67.9120460584588,0.0,212.0728,0.023399999999999997,0.608,0.04,18.75,26.23,13.91,8.58,3.17,18.73
2014-05-21,765.6210000000001,67.81408325952171,0.0,212.02994999999999,0.021599999999999998,0.562,2.55,16.05,21.04,12.04,7.96,4.42,13.59
2014-05-22,764.515,67.71612046058458,0.0,211.9871,0.019799999999999998,0.516,0.72,16.45,23.13,11.35,7.14,2.43,26.19
2014-05-23,763.4090000000001,67.61815766164749,0.0,211.94424999999998,0.018,0.47000000000000003,0.14,16.59,24.31,9.66,6.79,2.12,30.4
2014-05-24,762.303,67.52019486271035,0.0,211.9014,0.0162,0.424,2.74,15.16,20.95,10.46,7.55,2.32,18.63
2014-05-25,761.1970000000001,67.42223206377325,0.0,211.85854999999998,0.0144,0.37799999999999995,0.01,16.36,24.06,10.01,6.7,1.99,29.44
2014-05-26,760.091,67.32426926483613,0.0,211.8157,0.0126,0.3320000000000001,0.0,17.67,26.4,9.98,6.71,2.17,30.88
2014-05-27,758.985,67.22630646589903,0.0,211.77284999999998,0.010799999999999997,0.28600000000000003,0.0,16.78,24.92,10.07,6.44,2.8,27.43
2014-05-28,757.8789999999999,67.12834366696191,0.0,211.73,0.009,0.24000000000000002,0.01,17.46,25.17,10.41,8.05,2.7,22.32
2014-05-29,757.785,67.12001771479184,0.0,211.72639999999998,0.0087,0.232,0.0,20.16,28.78,13.07,8.3,1.74,29.23
2014-05-30,757.691,67.11169176262179,0.0,211.72279999999998,0.0084,0.224,0.0,21.54,30.87,13.22,7.5,2.04,29.29
2014-05-31,757.597,67.10336581045172,0.0,211.7192,0.0081,0.216,0.0,21.09,29.98,12.99,7.36,2.08,30.34
2014-06-01,757.5029999999999,67.09503985828165,0.0,211.7156,0.0078,0.20800000000000002,1.78,18.42,24.52,13.11,8.42,1.96,26.03
2014-06-02,757.409,67.08671390611161,0.0,211.712,0.0075,0.2,0.0,19.73,28.24,11.31,6.62,2.47,29.31
2014-06-03,757.315,67.07838795394154,0.0,211.70839999999998,0.0072,0.192,0.0,22.68,32.65,13.21,6.1,2.52,31.37
2014-06-04,757.221,67.07006200177148,0.0,211.70479999999998,0.0069,0.184,0.0,21.87,30.68,14.05,7.4,2.18,31.11
2014-06-05,757.127,67.06173604960142,0.0,211.7012,0.0066,0.176,0.0,23.06,28.75,15.97,8.21,1.82,14.28
2014-06-06,757.0329999999999,67.05341009743134,0.0,211.6976,0.0063,0.168,0.0,23.13,31.56,16.01,9.0,2.94,24.42
2014-06-07,756.939,67.04508414526128,0.0,211.694,0.006,0.16,0.0,21.25,29.54,14.42,9.29,2.28,30.54
2014-06-08,755.9410689655172,66.95669344247274,0.0,211.65531034482757,0.005965517241379311,0.1589655172413793,0.0,21.72,30.23,14.62,8.97,2.41,30.47
2014-06-09,754.9431379310345,66.86830273968418,0.0,211.61662068965515,0.005931034482758621,0.15793103448275864,0.0,20.44,28.77,13.94,8.29,2.69,30.53
2014-06-10,753.9452068965517,66.77991203689562,0.0,211.57793103448276,0.005896551724137931,0.15689655172413794,0.63,21.28,31.23,13.75,8.74,2.27,24.15
2014-06-11,752.9472758620689,66.69152133410708,0.0,211.53924137931034,0.0058620689655172415,0.15586206896551727,0.99,21.9,28.41,17.24,10.67,3.63,21.36
2014-06-12,751.9493448275862,66.60313063131854,0.0,211.50055172413792,0.005827586206896552,0.15482758620689657,0.23,27.44,35.87,18.75,9.16,2.97,27.76
2014-06-13,750.9514137931034,66.51473992852998,0.0,211.4618620689655,0.005793103448275863,0.15379310344827588,0.0,28.87,36.83,20.34,8.61,2.17,29.88
2014-06-14,749.9534827586206,66.4263492257414,0.0,211.42317241379308,0.005758620689655172,0.15275862068965518,0.0,28.62,37.21,20.91,7.38,2.33,30.66
2014-06-15,748.9555517241379,66.33795852295286,0.0,211.3844827586207,0.005724137931034483,0.15172413793103448,0.02,26.16,34.56,18.56,7.77,2.59,29.69
2014-06-16,747.9576206896552,66.24956782016433,0.0,211.34579310344827,0.005689655172413793,0.15068965517241378,0.98,23.97,30.34,17.65,10.75,2.1,24.43
2014-06-17,746.9596896551724,66.16117711737577,0.0,211.30710344827585,0.005655172413793104,0.14965517241379309,0.86,23.85,31.01,17.51,10.85,1.77,21.59
2014-06-18,745.9617586206896,66.0727864145872,0.0,211.26841379310343,0.005620689655172414,0.14862068965517244,0.6,24.64,32.92,16.77,9.94,2.42,21.16
2014-06-19,744.9638275862069,65.98439571179865,0.0,211.22972413793102,0.005586206896551724,0.14758620689655175,0.3,22.34,30.83,16.1,10.23,2.82,17.54
2014-06-20,743.9658965517241,65.89600500901011,0.0,211.19103448275862,0.005551724137931035,0.14655172413793105,1.37,20.99,27.35,15.06,9.73,2.41,26.58
2014-06-21,742.9679655172413,65.80761430622155,0.0,211.1523448275862,0.005517241379310345,0.14551724137931035,0.17,21.46,29.18,14.47,8.76,2.42,30.51
2014-06-22,741.9700344827586,65.719223603433,0.0,211.1136551724138,0.005482758620689655,0.14448275862068966,1.12,21.06,28.03,15.21,9.63,2.3,25.31
2014-06-23,740.9721034482759,65.63083290064445,0.0,211.07496551724137,0.0054482758620689655,0.14344827586206896,2.18,20.91,26.88,15.08,9.39,2.4,27.56
2014-06-24,739.974172413793,65.54244219785589,0.0,211.03627586206898,0.005413793103448276,0.14241379310344826,0.84,19.55,25.25,15.0,8.92,3.91,20.6
2014-06-25,738.9762413793103,65.45405149506735,0.0,210.99758620689656,0.005379310344827587,0.1413793103448276,0.05,20.0,26.73,14.37,9.08,2.59,21.1
2014-06-26,737.9783103448276,65.3656607922788,0.0,210.95889655172414,0.005344827586206896,0.1403448275862069,0.0,22.49,31.1,14.1,8.69,1.71,28.36
2014-06-27,736.9803793103448,65.27727008949023,0.0,210.92020689655172,0.005310344827586207,0.1393103448275862,0.0,25.76,35.39,16.27,8.31,2.23,30.33
2014-06-28,735.982448275862,65.18887938670169,0.0,210.8815172413793,0.005275862068965517,0.13827586206896553,0.0,25.19,34.06,17.81,9.03,2.4,30.06
2014-06-29,734.9845172413793,65.10048868391314,0.0,210.8428275862069,0.005241379310344828,0.13724137931034483,0.0,23.69,32.79,15.88,8.36,2.32,30.32
2014-06-30,733.9865862068965,65.01209798112458,0.0,210.8041379310345,0.005206896551724138,0.13620689655172413,0.0,24.52,34.09,16.13,6.24,2.26,31.89
2014-07-01,732.9886551724137,64.92370727833602,0.0,210.76544827586207,0.005172413793103448,0.13517241379310344,0.0,23.09,32.37,15.19,6.77,2.78,30.93
2014-07-02,731.990724137931,64.83531657554748,0.0,210.72675862068965,0.005137931034482759,0.13413793103448274,0.3,20.02,27.08,14.59,8.53,3.28,21.14
2014-07-03,730.9927931034483,64.74692587275894,0.0,210.68806896551723,0.005103448275862069,0.13310344827586207,0.01,20.15,28.46,12.53,7.63,2.25,29.71
2014-07-04,729.9948620689654,64.65853516997036,0.0,210.64937931034484,0.00506896551724138,0.13206896551724137,0.0,23.53,33.58,14.46,7.45,2.0,31.14
2014-07-05,728.9969310344827,64.5701444671818,0.0,210.61068965517242,0.0050344827586206896,0.13103448275862067,0.0,24.57,33.56,17.29,8.5,2.47,30.45
2014-07-06,727.999,64.48175376439326,0.0,210.572,0.005,0.12999999999999998,0.01,21.98,29.93,15.55,8.71,3.02,25.29
2014-07-07,725.529,64.262976085031,0.0,210.4763,0.006699999999999999,0.17499999999999996,0.02,23.08,31.56,16.18,9.46,2.07,27.88
2014-07-08,723.059,64.04419840566872,0.0,210.38060000000002,0.0084,0.21999999999999997,0.0,27.72,38.33,16.76,8.46,1.9,30.53
2014-07-09,720.5889999999999,63.82542072630646,0.0,210.2849,0.010099999999999998,0.26499999999999996,0.0,29.68,39.36,22.4,8.29,1.8,30.33
2014-07-10,718.1189999999999,63.606643046944185,0.0,210.1892,0.011799999999999998,0.30999999999999994,0.0,28.96,37.75,21.78,7.03,2.02,29.68
2014-07-11,715.649,63.38786536758193,0.0,210.0935,0.013499999999999998,0.355,0.55,27.45,35.61,19.7,7.64,2.26,19.7
2014-07-12,713.179,63.16908768821966,0.0,209.9978,0.015199999999999998,0.39999999999999997,0.41,26.55,33.67,20.64,9.89,2.66,27.23
2014-07-13,710.709,62.95031000885739,0.0,209.90210000000002,0.0169,0.44499999999999995,0.48,26.72,34.48,18.59,9.14,2.19,29.29
2014-07-14,708.239,62.73153232949513,0.0,209.8064,0.0186,0.49,0.06,29.04,39.02,19.98,8.47,2.03,29.73
2014-07-15,705.769,62.51275465013286,0.0,209.7107,0.0203,0.535,0.0,31.64,41.74,21.89,8.71,1.88,28.32
2014-07-16,703.299,62.29397697077059,0.0,209.615,0.022,0.58,0.0,33.6,42.51,25.62,8.85,3.08,28.01
2014-07-17,701.901,62.17015057573073,0.0,209.5608,0.0213,0.559,0.01,33.02,41.75,25.79,10.16,2.06,25.51
2014-07-18,700.5029999999999,62.046324180690874,0.0,209.50660000000002,0.0206,0.5379999999999999,0.03,28.99,36.97,21.96,11.06,2.74,25.16
2014-07-19,699.105,61.92249778565102,0.0,209.4524,0.0199,0.517,0.0,25.71,34.31,19.15,8.92,3.12,29.58
2014-07-20,697.707,61.79867139061116,0.0,209.3982,0.0192,0.496,0.0,24.45,32.84,17.46,8.81,2.43,28.56
2014-07-21,696.309,61.6748449955713,0.0,209.344,0.0185,0.475,0.0,26.84,36.62,17.21,6.76,2.1,30.18
2014-07-22,694.911,61.551018600531435,0.0,209.2898,0.0178,0.45399999999999996,0.0,29.72,39.87,20.35,6.81,2.06,29.49
2014-07-23,693.5129999999999,61.42719220549158,0.0,209.2356,0.0171,0.433,0.0,27.62,36.1,20.39,9.67,2.48,27.29
2014-07-24,692.115,61.30336581045172,0.0,209.1814,0.016399999999999998,0.412,0.0,25.61,33.88,18.68,9.71,3.11,26.31
2014-07-25,690.717,61.17953941541187,0.0,209.12720000000002,0.0157,0.39099999999999996,0.0,25.17,34.58,17.7,9.9,2.72,27.67
2014-07-26,689.319,61.055713020372,0.0,209.073,0.015,0.37,0.0,25.99,34.72,18.14,9.7,2.34,28.75
2014-07-27,688.0749999999999,60.945527015057564,0.0,209.0248,0.0138,0.34099999999999997,0.0,26.36,34.44,19.04,10.23,2.45,25.07
2014-07-28,686.8309999999999,60.835341009743125,0.0,208.97660000000002,0.0126,0.312,0.0,25.55,34.08,18.87,10.2,2.67,27.32
2014-07-29,685.587,60.7251550044287,0.0,208.9284,0.011399999999999999,0.283,0.0,25.15,34.41,17.2,8.91,2.16,29.28
2014-07-30,684.3430000000001,60.61496899911427,0.0,208.8802,0.010199999999999999,0.254,0.0,26.45,35.5,18.76,8.28,2.29,27.95
2014-07-31,683.0989999999999,60.50478299379982,0.0,208.832,0.009,0.225,0.0,25.61,34.69,18.43,8.89,2.39,26.92
2014-08-01,681.855,60.39459698848538,0.0,208.7838,0.007799999999999999,0.196,0.0,23.14,31.24,16.64,9.14,3.59,24.69
2014-08-02,680.611,60.28441098317094,0.0,208.7356,0.006599999999999998,0.16699999999999998,0.0,22.92,30.82,16.53,9.0,2.94,25.21
2014-08-03,679.367,60.174224977856504,0.0,208.6874,0.0053999999999999986,0.13799999999999998,0.0,25.22,34.61,15.76,8.32,2.3,28.68
2014-08-04,678.123,60.06403897254208,0.0,208.63920000000002,0.004199999999999999,0.109,0.0,26.33,35.1,18.94,9.4,2.37,27.23
2014-08-05,676.8789999999999,59.953852967227625,0.0,208.591,0.003,0.08,0.0,27.81,37.99,19.28,7.65,2.02,28.65
2014-08-06,675.9449999999999,59.87112488928255,0.0,208.5548,0.0091,0.23700000000000002,0.0,27.47,36.43,19.81,7.2,2.16,27.58
2014-08-07,675.011,59.78839681133746,0.0,208.51860000000002,0.015199999999999998,0.39399999999999996,0.0,28.47,38.65,18.96,6.59,2.08,28.63
2014-08-08,674.077,59.70566873339238,0.0,208.4824,0.021299999999999996,0.5509999999999999,0.0,28.33,36.48,20.86,8.67,2.52,26.62
2014-08-09,673.143,59.6229406554473,0.0,208.4462,0.027399999999999997,0.708,0.0,28.24,37.24,20.91,9.6,2.81,25.24
2014-08-10,672.209,59.5402125775022,0.0,208.41000000000003,0.0335,0.865,0.0,27.84,37.17,20.55,9.64,2.67,26.56
2014-08-11,671.275,59.457484499557125,0.0,208.37380000000002,0.039599999999999996,1.0219999999999998,0.0,27.3,36.62,19.91,9.32,2.42,27.64
2014-08-12,670.341,59.37475642161205,0.0,208.3376,0.0457,1.1789999999999998,0.0,26.9,36.16,19.75,8.91,2.4,27.92
2014-08-13,669.4069999999999,59.292028343666956,0.0,208.3014,0.0518,1.3359999999999999,0.0,26.7,36.42,17.62,7.92,2.27,27.89
2014-08-14,668.473,59.20930026572188,0.0,208.26520000000002,0.0579,1.4929999999999999,0.0,27.67,37.04,18.88,7.63,2.11,28.02
2014-08-15,667.539,59.126572187776794,0.0,208.229,0.064,1.65,0.0,29.07,38.63,21.19,6.8,2.14,27.34
2014-08-16,667.735,59.143932683790965,0.0,208.2366,0.0703,1.812,0.0,29.63,39.28,21.27,7.42,2.21,27.66
2014-08-17,667.931,59.16129317980514,0.0,208.2442,0.0766,1.974,0.0,33.22,44.76,23.18,7.76,3.45,26.08
2014-08-18,668.127,59.178653675819305,0.0,208.2518,0.0829,2.1359999999999997,0.0,29.92,38.5,23.27,8.84,2.82,25.01
2014-08-19,668.323,59.196014171833475,0.0,208.2594,0.0892,2.2979999999999996,0.08,26.63,34.79,20.56,9.75,2.99,26.05
2014-08-20,668.519,59.21337466784765,0.0,208.267,0.0955,2.46,0.0,27.06,36.55,18.06,6.69,2.12,27.46
2014-08-21,668.7149999999999,59.230735163861816,0.0,208.27460000000002,0.1018,2.622,0.0,27.88,36.72,20.24,6.57,2.34,26.48
2014-08-22,668.911,59.248095659875986,0.0,208.28220000000002,0.1081,2.784,0.02,25.58,33.34,19.39,7.99,2.6,25.0
2014-08-23,669.107,59.26545615589016,0.0,208.2898,0.1144,2.9459999999999997,0.0,25.89,35.29,17.84,7.66,2.11,26.79
2014-08-24,669.303,59.282816651904334,0.0,208.2974,0.1207,3.1079999999999997,0.0,29.38,39.19,20.23,7.91,1.99,26.11
2014-08-25,669.499,59.30017714791851,0.0,208.305,0.127,3.27,0.0,31.68,41.63,23.84,8.44,2.0,25.68
2014-08-26,666.857,59.06616474756421,0.0,208.20260000000002,0.11510000000000001,2.964,0.0,30.71,39.67,22.7,8.04,2.24,25.15
2014-08-27,664.2149999999999,58.83215234720991,0.0,208.1002,0.1032,2.658,0.11,32.0,40.55,26.45,8.51,2.28,24.02
2014-08-28,661.573,58.59813994685562,0.0,207.9978,0.0913,2.352,0.0,31.31,38.6,25.85,8.1,2.49,23.35
2014-08-29,658.9309999999999,58.36412754650132,0.0,207.8954,0.0794,2.0460000000000003,1.26,31.88,39.85,24.67,8.71,3.18,23.15
2014-08-30,656.289,58.130115146147034,0.0,207.793,0.0675,1.7400000000000002,0.02,29.57,36.87,23.33,8.91,2.76,25.05
2014-08-31,653.6469999999999,57.89610274579273,0.0,207.69060000000002,0.05560000000000001,1.4340000000000002,0.11,30.15,38.54,22.01,9.19,1.84,23.18
2014-09-01,651.0049999999999,57.66209034543843,0.0,207.5882,0.0437,1.1280000000000001,0.0,31.01,40.45,23.4,9.13,2.8,23.54
2014-09-02,648.363,57.428077945084155,0.0,207.4858,0.03180000000000001,0.8220000000000003,0.08,29.49,37.86,23.24,10.43,2.27,21.37
2014-09-03,645.721,57.19406554472985,0.0,207.3834,0.019900000000000015,0.5160000000000003,0.01,27.8,35.69,20.65,10.59,2.32,20.98
2014-09-04,643.079,56.96005314437554,0.0,207.281,0.008,0.21000000000000002,0.05,27.11,35.6,20.52,9.83,2.44,23.5
2014-09-05,641.0939999999999,56.78423383525243,0.0,207.2041,0.0076,0.199,0.0,26.92,35.58,20.49,9.02,2.47,24.73
2014-09-06,639.1089999999999,56.608414526129316,0.0,207.12720000000002,0.0072,0.18800000000000003,0.0,25.66,34.3,18.33,8.51,2.41,24.76
2014-09-07,637.124,56.432595217006195,0.0,207.0503,0.0068000000000000005,0.17700000000000002,0.03,24.14,31.37,18.86,10.07,2.35,20.12
2014-09-08,635.1389999999999,56.256775907883075,0.0,206.9734,0.0064,0.16600000000000004,0.0,25.01,33.69,18.26,10.31,2.42,24.05
2014-09-09,633.154,56.08095659875997,0.0,206.8965,0.006,0.15500000000000003,0.0,25.47,33.49,18.6,11.24,2.39,23.8
2014-09-10,631.1689999999999,55.90513728963683,0.0,206.8196,0.0056,0.14400000000000002,0.0,26.23,35.13,19.14,10.39,2.5,23.86
2014-09-11,629.184,55.72931798051373,0.0,206.7427,0.0052,0.133,0.0,24.85,33.19,18.33,9.17,2.41,23.08
2014-09-12,627.199,55.553498671390614,0.0,206.6658,0.0048000000000000004,0.12200000000000001,0.0,25.16,33.56,18.68,8.07,2.45,23.84
2014-09-13,625.2139999999999,55.377679362267486,0.0,206.5889,0.004399999999999999,0.11100000000000002,0.0,26.82,35.81,19.93,7.97,2.47,23.0
2014-09-14,623.2289999999999,55.20186005314437,0.0,206.512,0.004,0.1,0.0,25.55,34.03,18.48,8.95,2.95,23.01
2014-09-15,622.443,55.13224092116917,0.0,206.4815,0.0182,0.467,0.0,26.55,34.89,18.37,8.6,2.99,21.97
2014-09-16,621.6569999999999,55.06262178919397,0.0,206.451,0.0324,0.8340000000000001,0.0,26.64,34.09,20.95,9.01,4.36,18.72
2014-09-17,620.871,54.99300265721878,0.0,206.4205,0.0466,1.201,0.2,23.98,30.51,19.92,10.77,3.4,20.03
2014-09-18,620.085,54.92338352524359,0.0,206.39,0.06079999999999999,1.568,0.28,22.34,27.74,18.31,10.44,2.42,16.99
2014-09-19,619.299,54.85376439326838,0.0,206.3595,0.075,1.9350000000000003,0.04,21.61,27.5,17.49,9.84,1.83,14.8
2014-09-20,618.5129999999999,54.78414526129317,0.0,206.329,0.0892,2.3019999999999996,0.38,23.99,31.09,18.88,8.87,1.4,10.54
2014-09-21,617.7269999999999,54.71452612931797,0.0,206.2985,0.10339999999999999,2.669,4.06,24.68,33.1,19.98,10.48,2.65,7.61
2014-09-22,616.941,54.64490699734278,0.0,206.268,0.1176,3.036,0.67,21.86,27.58,17.15,9.77,2.52,17.73
2014-09-23,616.155,54.575287865367585,0.0,206.23749999999998,0.1318,3.403,0.02,21.6,28.72,16.51,8.55,2.46,19.71
2014-09-24,615.3689999999999,54.505668733392376,0.0,206.207,0.146,3.77,0.02,21.49,28.74,15.62,8.84,2.27,17.79
2014-09-25,613.8629999999999,54.37227635075287,0.0,206.1487,0.1325,3.42,0.0,21.21,28.34,15.75,9.14,1.9,19.97
